stock_id,rows,first,last
3152,2845,2015-01-05,2026-09-11
3158,200,2025-11-17,2026-09-11
3162,2843,2015-01-05,2026-09-11
3163,2850,2015-01-05,2026-09-11
3164,2850,2015-01-05,2026-09-11
3167,2850,2015-01-05,2026-09-11
3168,601,2024-03-26,2026-09-11
3169,2843,2015-01-05,2026-09-11
3171,2845,2015-01-05,2026-09-11
3176,2850,2015-01-05,2026-09-11
3178,1900,2018-11-19,2026-09-11
3188,2843,2015-01-05,2026-09-11
3189,2850,2015-01-05,2026-09-11
3191,2845,2015-01-05,2026-09-11
3202,2496,2015-01-05,2025-04-02
3205,2850,2015-01-05,2026-09-11
3206,2850,2015-01-05,2026-09-11
3207,2843,2015-01-05,2026-09-11
3209,2850,2015-01-05,2026-09-11
3211,2850,2015-01-05,2026-09-11
3213,2850,2015-01-05,2026-09-11
3217,2850,2015-01-05,2026-09-11
3218,2850,2015-01-05,2026-09-11
3219,2590,2015-01-05,2026-09-11
3221,2850,2015-01-05,2026-09-11
3224,2850,2015-01-05,2026-09-11
3226,2850,2015-01-05,2026-09-11
3227,2850,2015-01-05,2026-09-11
3228,2850,2015-01-05,2026-09-11
3229,2843,2015-01-05,2026-09-11
3230,2845,2015-01-05,2026-09-11
3231,2850,2015-01-05,2026-09-11
3232,2850,2015-01-05,2026-09-11
3234,2840,2015-01-05,2026-09-11
3236,2850,2015-01-05,2026-09-11
3252,2850,2015-01-05,2026-09-11
3257,2850,2015-01-05,2026-09-11
3259,2838,2015-01-05,2026-09-11
3260,2850,2015-01-05,2026-09-11
3264,2850,2015-01-05,2026-09-11
3265,2850,2015-01-05,2026-09-11
3266,2850,2015-01-05,2026-09-11
3268,2850,2015-01-05,2026-09-11
3272,2850,2015-01-05,2026-09-11
3276,2850,2015-01-05,2026-09-11
3284,2850,2015-01-05,2026-09-11
3285,2850,2015-01-05,2026-09-11
3287,2850,2015-01-05,2026-09-11
3288,2836,2015-01-05,2026-09-11
3289,2850,2015-01-05,2026-09-11
3290,2843,2015-01-05,2026-09-11
3291,422,2015-01-05,2016-09-26
3293,2850,2015-01-05,2026-09-11
3294,2850,2015-01-05,2026-09-11
3296,2850,2015-01-05,2026-09-11
3297,2850,2015-01-05,2026-09-11
3299,953,2015-01-05,2018-11-21
3303,2850,2015-01-05,2026-09-11
3305,2850,2015-01-05,2026-09-11
3306,2850,2015-01-05,2026-09-11
3308,2832,2015-01-05,2026-09-11
3310,2831,2015-01-05,2026-09-11
3311,2843,2015-01-05,2026-09-11
3312,2817,2015-01-05,2026-09-11
3313,2850,2015-01-05,2026-09-11
3315,666,2015-01-05,2017-09-22
3317,2850,2015-01-05,2026-09-11
3321,2602,2015-12-15,2026-09-11
3322,2850,2015-01-05,2026-09-11
3323,2850,2015-01-05,2026-09-11
3324,2850,2015-01-05,2026-09-11
3325,2850,2015-01-05,2026-09-11
3332,2850,2015-01-05,2026-09-11
3338,2850,2015-01-05,2026-09-11
3339,2836,2015-01-05,2026-09-11
3346,2372,2016-12-19,2026-09-11
3349,1089,2022-03-23,2026-09-11
3354,2840,2015-01-05,2026-09-11
3356,2842,2015-01-05,2026-09-09
3357,1311,2021-04-27,2026-09-11
3360,2850,2015-01-05,2026-09-11
3362,2850,2015-01-05,2026-09-11
3363,2850,2015-01-05,2026-09-11
3372,2845,2015-01-05,2026-09-11
3373,2850,2015-01-05,2026-09-11
3374,2797,2015-03-30,2026-09-11
3376,2850,2015-01-05,2026-09-11
3379,2850,2015-01-05,2026-09-11
3380,2842,2015-01-05,2026-09-11
3383,1882,2015-01-05,2022-09-23
3388,2850,2015-01-05,2026-09-11
3390,2850,2015-01-05,2026-09-11
3402,2850,2015-01-05,2026-09-11
3406,2850,2015-01-05,2026-09-11
3413,2716,2015-07-28,2026-09-11
3416,2850,2015-01-05,2026-09-11
3419,2850,2015-01-05,2026-09-11
3426,2290,2017-01-03,2026-06-01
3428,908,2015-01-05,2018-09-17
3430,972,2022-09-08,2026-09-11
3431,994,2015-01-05,2019-01-18
3432,2843,2015-01-05,2026-09-11
3434,2842,2015-01-05,2026-09-11
3437,2850,2015-01-05,2026-09-11
3438,2843,2015-01-05,2026-09-11
3441,2850,2015-01-05,2026-09-11
3443,2850,2015-01-05,2026-09-11
3444,2850,2015-01-05,2026-09-11
3447,904,2022-12-15,2026-09-11
3450,2850,2015-01-05,2026-09-11
3452,1223,2015-01-05,2020-01-10
3454,2728,2015-01-05,2026-03-18
3455,2850,2015-01-05,2026-09-11
3465,2832,2015-01-05,2026-09-11
3466,2850,2015-01-05,2026-09-11
3467,361,2025-03-25,2026-09-11
3474,465,2015-01-05,2016-11-29
3479,2850,2015-01-05,2026-09-11
3481,2829,2015-01-05,2026-09-11
3483,2850,2015-01-05,2026-09-11
3484,2850,2015-01-05,2026-09-11
3485,91,2026-05-06,2026-09-11
3489,2850,2015-01-05,2026-09-11
3490,2844,2015-01-05,2026-09-11
3491,2850,2015-01-05,2026-09-11
3492,2765,2015-05-18,2026-09-11
3494,2836,2015-01-05,2026-09-11
3498,2844,2015-01-05,2026-09-11
3499,2850,2015-01-05,2026-09-11
3501,2850,2015-01-05,2026-09-11
3504,2850,2015-01-05,2026-09-11
3508,2850,2015-01-05,2026-09-11
3511,2850,2015-01-05,2026-09-11
3512,2850,2015-01-05,2026-09-11
3514,908,2015-01-05,2018-09-17
3515,2850,2015-01-05,2026-09-11
3516,2843,2015-01-05,2026-09-11
3518,2850,2015-01-05,2026-09-11
3519,1055,2015-01-05,2019-04-30
3520,2843,2015-01-05,2026-09-11
3521,2850,2015-01-05,2026-09-11
3522,2844,2015-01-05,2026-09-11
3523,2836,2015-01-05,2026-09-11
3526,2843,2015-01-05,2026-09-11
3527,2850,2015-01-05,2026-09-11
3528,2850,2015-01-05,2026-09-11
3529,2850,2015-01-05,2026-09-11
3530,1988,2018-07-16,2026-09-11
3531,2850,2015-01-05,2026-09-11
3532,2843,2015-01-05,2026-09-11
3533,2850,2015-01-05,2026-09-11
3535,2850,2015-01-05,2026-09-11
3536,1979,2015-01-05,2023-04-11
3537,2850,2015-01-05,2026-09-11
3540,2850,2015-01-05,2026-09-11
3541,2850,2015-01-05,2026-09-11
3543,1563,2020-04-15,2026-09-11
3545,2835,2015-01-05,2026-09-11
3546,2850,2015-01-05,2026-09-11
3548,2850,2015-01-05,2026-09-11
3550,2850,2015-01-05,2026-09-11
3551,2850,2015-01-05,2026-09-11
3552,2850,2015-01-05,2026-09-11
3553,666,2015-01-05,2017-09-22
3555,2827,2015-01-05,2026-09-11
3556,2850,2015-01-05,2026-09-11
3557,2825,2015-01-05,2026-09-11
3558,2850,2015-01-05,2026-09-11
3559,644,2015-01-05,2017-08-23
3561,908,2015-01-05,2018-09-17
3562,1239,2015-01-05,2020-02-14
3563,2850,2015-01-05,2026-09-11
3564,2850,2015-01-05,2026-09-11
3567,2850,2015-01-05,2026-09-11
3570,2850,2015-01-05,2026-09-11
3573,356,2015-01-05,2016-06-22
3576,2843,2015-01-05,2026-09-11
3577,2850,2015-01-05,2026-09-11
3579,1093,2015-01-05,2019-06-25
3580,2843,2015-01-05,2026-09-11
3581,2839,2015-01-20,2026-09-11
3583,2850,2015-01-05,2026-09-11
3584,303,2015-01-05,2016-04-06
3587,2850,2015-01-05,2026-09-11
3588,2850,2015-01-05,2026-09-11
3591,2848,2015-01-05,2026-09-09
3592,1134,2022-01-07,2026-09-11
3593,2836,2015-01-05,2026-09-11
3594,2850,2015-01-05,2026-09-11
3596,2850,2015-01-05,2026-09-11
3597,1588,2020-03-09,2026-09-11
3598,337,2015-01-05,2016-05-25
3605,2850,2015-01-05,2026-09-11
3607,2850,2015-01-05,2026-09-11
3609,2850,2015-01-05,2026-09-11
3611,2850,2015-01-05,2026-09-11
3615,2840,2015-01-05,2026-09-11
3617,2850,2015-01-05,2026-09-11
3622,2850,2015-01-05,2026-09-11
3623,2835,2015-01-05,2026-09-11
3624,2850,2015-01-05,2026-09-11
3625,2850,2015-01-05,2026-09-11
3628,2850,2015-01-05,2026-09-11
3629,2834,2015-01-05,2026-09-11
3630,2850,2015-01-05,2026-09-11
3631,2850,2015-01-05,2026-09-11
3632,2843,2015-01-05,2026-09-11
3642,1926,2015-01-05,2022-11-16
3645,2850,2015-01-05,2026-09-11
3646,2850,2015-01-05,2026-09-11
3652,2850,2015-01-05,2026-09-11
3653,2850,2015-01-05,2026-09-11
3658,455,2015-01-05,2016-11-15
3661,2850,2015-01-05,2026-09-11
3662,456,2015-01-05,2016-11-16
3663,2850,2015-01-05,2026-09-11
3664,2843,2015-01-05,2026-09-11
3665,2850,2015-01-05,2026-09-11
3666,2850,2015-01-05,2026-09-11
3669,2850,2015-01-05,2026-09-11
3672,2784,2015-04-20,2026-09-11
3673,2850,2015-01-05,2026-09-11
3675,2850,2015-01-05,2026-09-11
3679,2843,2015-01-05,2026-09-11
3680,2850,2015-01-05,2026-09-11
3682,2171,2015-01-05,2023-12-04
3684,2850,2015-01-05,2026-09-11
3685,2850,2015-01-05,2026-09-11
3686,2836,2015-01-05,2026-09-11
3687,2850,2015-01-05,2026-09-11
3689,2850,2015-01-05,2026-09-11
3691,2850,2015-01-05,2026-09-11
3693,2850,2015-01-05,2026-09-11
3694,2850,2015-01-05,2026-09-11
3698,1462,2015-01-05,2020-12-23
3701,2729,2015-01-05,2026-09-11
3702,2844,2015-01-05,2026-09-11
3703,2850,2015-01-05,2026-09-11
3704,2843,2015-01-05,2026-09-11
3705,2850,2015-01-05,2026-09-11
3706,2850,2015-01-05,2026-09-11
3707,2850,2015-01-05,2026-09-11
3708,2446,2016-08-31,2026-09-11
3709,2116,2018-01-02,2026-09-11
3710,2114,2018-01-02,2026-09-09
3711,2041,2018-04-30,2026-09-11
3712,1934,2018-10-01,2026-09-11
3713,1382,2021-01-04,2026-09-11
3714,1380,2021-01-06,2026-09-11
3715,982,2022-08-25,2026-09-11
3716,493,2024-09-02,2026-09-11
3717,262,2025-08-15,2026-09-11
4102,2850,2015-01-05,2026-09-11
4103,942,2015-01-05,2018-11-06
4104,2850,2015-01-05,2026-09-11
4105,2850,2015-01-05,2026-09-11
4106,2850,2015-01-05,2026-09-11
4107,2841,2015-01-05,2026-09-11
4108,2850,2015-01-05,2026-09-11
4109,2844,2015-01-05,2026-09-11
4111,2850,2015-01-05,2026-09-11
4113,2850,2015-01-05,2026-09-11
4114,2850,2015-01-05,2026-09-11
4116,2618,2015-12-16,2026-09-11
4119,2850,2015-01-05,2026-09-11
4120,2850,2015-01-05,2026-09-11
4121,2850,2015-01-05,2026-09-11
4123,2850,2015-01-05,2026-09-11
4126,2850,2015-01-05,2026-09-11
4127,2850,2015-01-05,2026-09-11
4128,2850,2015-01-05,2026-09-11
4129,2850,2015-01-05,2026-09-11
4130,2812,2015-01-05,2026-07-21
4131,2833,2015-01-05,2026-09-11
4133,2850,2015-01-05,2026-09-11
4137,2850,2015-01-05,2026-09-11
4138,2850,2015-01-05,2026-09-11
4139,2850,2015-01-05,2026-09-11
4141,1784,2015-01-05,2022-04-26
4142,2850,2015-01-05,2026-09-11
4144,1417,2015-01-05,2020-10-21
4147,2635,2015-11-23,2026-09-11
4148,2261,2017-06-08,2026-09-11
4152,1647,2015-01-05,2021-09-29
4153,2844,2015-01-05,2026-09-11
4154,2844,2015-01-05,2026-09-11
4155,2135,2017-12-05,2026-09-11
4157,2850,2015-01-05,2026-09-11
4160,2850,2015-01-05,2026-09-11
4161,2850,2015-01-05,2026-09-11
4162,2850,2015-01-05,2026-09-11
4163,2850,2015-01-05,2026-09-11
4164,2850,2015-01-05,2026-09-11
4166,258,2025-08-21,2026-09-11
4167,2686,2015-09-08,2026-09-11
4168,2850,2015-01-05,2026-09-11
4169,110,2026-04-08,2026-09-11
4171,2850,2015-01-05,2026-09-11
4173,2850,2015-01-05,2026-09-11
4174,2797,2015-03-23,2026-09-11
4175,2850,2015-01-05,2026-09-11
4178,94,2026-04-30,2026-09-11
4180,1117,2015-01-05,2019-07-29
4183,2322,2017-03-09,2026-09-11
4188,2801,2015-03-24,2026-09-11
4190,2658,2015-10-21,2026-09-11
4192,2843,2015-01-05,2026-09-11
4195,88,2026-05-11,2026-09-11
4198,2836,2015-01-05,2026-09-11
4205,2850,2015-01-05,2026-09-11
4207,2850,2015-01-05,2026-09-11
4303,2840,2015-01-05,2026-09-11
4304,2836,2015-01-05,2026-09-11
4305,2850,2015-01-05,2026-09-11
4306,2842,2015-01-05,2026-09-11
4401,2850,2015-01-05,2026-09-11
4402,2786,2015-01-05,2026-09-11
4406,2850,2015-01-05,2026-09-11
4413,2716,2015-01-05,2026-09-11
4414,2640,2015-01-05,2026-09-11
4415,977,2015-04-09,2019-12-13
4416,2850,2015-01-05,2026-09-11
4417,2850,2015-01-05,2026-09-11
4419,2834,2015-01-05,2026-09-11
4420,2850,2015-01-05,2026-09-11
4426,2850,2015-01-05,2026-09-11
4429,1803,2015-01-05,2022-05-24
4430,2850,2015-01-05,2026-09-11
4432,2850,2015-01-05,2026-09-11
4433,2850,2015-01-05,2026-09-11
4438,2416,2016-10-18,2026-09-11
4439,1646,2019-12-05,2026-09-11
4440,1187,2021-10-25,2026-09-11
4441,245,2025-09-09,2026-09-11
4442,653,2024-01-02,2026-09-11
4502,2840,2015-01-05,2026-09-11
4503,2840,2015-01-05,2026-09-11
4506,2843,2015-01-05,2026-09-11
4510,2850,2015-01-05,2026-09-11
4513,2850,2015-01-05,2026-09-11
4523,2850,2015-01-05,2026-09-11
4526,2850,2015-01-05,2026-09-11
4527,2850,2015-01-05,2026-09-11
4528,2850,2015-01-05,2026-09-11
4529,2850,2015-01-05,2026-09-11
4530,2844,2015-01-05,2026-09-11
4532,2850,2015-01-05,2026-09-11
4533,2850,2015-01-05,2026-09-11
4534,2850,2015-01-05,2026-09-11
4535,2850,2015-01-05,2026-09-11
4536,2850,2015-01-05,2026-09-11
4538,1860,2019-01-15,2026-09-11
4540,1966,2018-08-15,2026-09-11
4541,2850,2015-01-05,2026-09-11
4542,2850,2015-01-05,2026-09-11
4543,2562,2016-03-15,2026-09-11
4545,2604,2016-01-06,2026-09-11
4549,2850,2015-01-05,2026-09-11
4550,2805,2015-03-18,2026-09-11
4551,2707,2015-08-10,2026-09-11
4552,2476,2016-07-20,2026-09-11
4554,2362,2017-01-03,2026-09-11
4555,2654,2015-10-27,2026-09-11
4556,2614,2015-12-22,2026-09-11
4557,2665,2015-10-12,2026-09-11
4558,1093,2022-03-17,2026-09-11
4560,2269,2017-05-26,2026-09-11
4561,2012,2018-06-11,2026-09-11
4562,2209,2017-08-21,2026-09-11
4563,1990,2018-07-12,2026-09-11
4564,1832,2019-03-07,2026-09-11
4566,2092,2018-02-05,2026-09-11
4568,1932,2018-10-03,2026-09-11
4569,759,2023-07-31,2026-09-11
4571,1700,2019-09-17,2026-09-11
4572,1704,2019-09-10,2026-09-11
4576,1708,2019-09-04,2026-09-11
4577,1034,2022-06-14,2026-09-11
4580,1625,2020-01-06,2026-09-11
4581,1588,2020-03-09,2026-09-11
4582,79,2026-05-22,2026-09-11
4583,1059,2022-05-09,2026-09-11
4584,954,2022-10-05,2026-09-11
4585,232,2025-09-26,2026-09-11
4588,634,2024-01-29,2026-09-11
4590,149,2026-01-29,2026-09-11
4609,2850,2015-01-05,2026-09-11
4702,2843,2015-01-05,2026-09-11
4703,150,2015-01-05,2015-08-18
4706,2850,2015-01-05,2026-09-11
4707,2850,2015-01-05,2026-09-11
4711,2850,2015-01-05,2026-09-11
4712,2092,2015-01-05,2024-02-05
4714,2850,2015-01-05,2026-09-11
4716,2850,2015-01-05,2026-09-11
4720,2850,2015-01-05,2026-09-11
4721,2850,2015-01-05,2026-09-11
4722,2850,2015-01-05,2026-09-11
4725,1467,2015-01-05,2021-01-11
4726,2850,2015-01-05,2026-09-11
4728,2850,2015-01-05,2026-09-11
4729,2844,2015-01-05,2026-09-11
4733,396,2015-01-05,2016-08-18
4735,2850,2015-01-05,2026-09-11
4736,2850,2015-01-05,2026-09-11
4737,2850,2015-01-05,2026-09-11
4739,2850,2015-01-05,2026-09-11
4741,2116,2018-01-02,2026-09-11
4743,2850,2015-01-05,2026-09-11
4744,1990,2018-07-12,2026-09-11
4745,2850,2015-01-05,2026-09-11
4746,2850,2015-01-05,2026-09-11
4747,2843,2015-01-05,2026-09-11
4749,400,2025-01-17,2026-09-11
4754,2428,2016-09-29,2026-09-11
4755,2850,2015-01-05,2026-09-11
4760,1822,2019-03-21,2026-09-11
4762,383,2016-01-04,2017-07-31
4763,2638,2015-11-09,2026-09-11
4764,2114,2018-01-04,2026-09-11
4766,1893,2018-11-28,2026-09-11
4767,1915,2018-10-29,2026-09-11
4768,1076,2022-04-13,2026-09-11
4770,1145,2021-12-22,2026-09-11
4771,607,2024-03-18,2026-09-11
4772,480,2024-09-20,2026-09-11
4803,1457,2016-01-04,2021-12-15
4804,2404,2015-12-04,2026-04-13
4806,2435,2016-03-09,2026-09-11
4807,2249,2017-06-26,2026-09-11
4903,2844,2015-01-05,2026-09-11
4904,2850,2015-01-05,2026-09-11
4905,2836,2015-01-05,2026-09-11
4906,2850,2015-01-05,2026-09-11
4907,2850,2015-01-05,2026-09-11
4908,2850,2015-01-05,2026-09-11
4909,2850,2015-01-05,2026-09-11
4911,2850,2015-01-05,2026-09-11
4912,2850,2015-01-05,2026-09-11
4915,2850,2015-01-05,2026-09-11
4916,2850,2015-01-05,2026-09-11
4919,2850,2015-01-05,2026-09-11
4923,1096,2022-03-14,2026-09-11
4924,2850,2015-01-05,2026-09-11
4927,2850,2015-01-05,2026-09-11
4930,2843,2015-01-05,2026-09-11
4931,1700,2019-09-17,2026-09-11
4933,2850,2015-01-05,2026-09-11
4934,2843,2015-01-05,2026-09-11
4935,2850,2015-01-05,2026-09-11
4938,2850,2015-01-05,2026-09-11
4939,2850,2015-01-05,2026-09-11
4942,2850,2015-01-05,2026-09-11
4943,2391,2016-11-11,2026-09-11
4944,2133,2015-01-05,2023-10-25
4945,1162,2020-11-20,2025-09-01
4946,2831,2015-01-05,2026-09-11
4947,1312,2015-01-05,2020-05-20
4949,572,2024-05-09,2026-09-11
4950,2651,2015-01-05,2026-09-11
4951,934,2022-11-03,2026-09-11
4952,2850,2015-01-05,2026-09-11
4953,2850,2015-01-05,2026-09-11
4956,2850,2015-01-05,2026-09-11
4958,2850,2015-01-05,2026-09-11
4960,2844,2015-01-05,2026-09-11
4961,1916,2018-10-17,2026-09-11
4965,846,2015-01-05,2018-06-21
4966,2850,2015-01-05,2026-09-11
4967,1854,2019-01-14,2026-09-11
4968,2641,2015-11-13,2026-09-11
4971,2850,2015-01-05,2026-09-11
4972,2850,2015-01-05,2026-09-11
4973,2850,2015-01-05,2026-09-11
4974,2850,2015-01-05,2026-09-11
4976,2850,2015-01-05,2026-09-11
4977,2850,2015-01-05,2026-09-11
4979,2850,2015-01-05,2026-09-11
4984,891,2015-01-05,2018-08-23
4987,2770,2015-01-05,2026-05-20
4989,1993,2018-06-28,2026-09-11
4991,2850,2015-01-05,2026-09-11
4994,2843,2015-01-05,2026-09-11
4995,2850,2015-01-05,2026-09-11
4999,2850,2015-01-05,2026-09-11
5007,2850,2015-01-05,2026-09-11
5009,2850,2015-01-05,2026-09-11
5011,2850,2015-01-05,2026-09-11
5013,2850,2015-01-05,2026-09-11
5014,2850,2015-01-05,2026-09-11
5015,2850,2015-01-05,2026-09-11
5016,2850,2015-01-05,2026-09-11
5102,1833,2015-01-05,2022-07-06
5201,2850,2015-01-05,2026-09-11
5202,2850,2015-01-05,2026-09-11
5203,2850,2015-01-05,2026-09-11
5205,2843,2015-01-05,2026-09-11
5206,2850,2015-01-05,2026-09-11
5209,2850,2015-01-05,2026-09-11
5210,2850,2015-01-05,2026-09-11
5211,2850,2015-01-05,2026-09-11
5212,2850,2015-01-05,2026-09-11
5213,2835,2015-01-05,2026-09-11
5215,2850,2015-01-05,2026-09-11
5220,2043,2018-04-26,2026-09-11
5222,1187,2021-10-25,2026-09-11
5223,1998,2018-07-02,2026-09-11
5225,2850,2015-01-05,2026-09-11
5227,2822,2015-01-05,2026-09-11
5228,1050,2022-05-20,2026-09-11
5230,2850,2015-01-05,2026-09-11
5234,2850,2015-01-05,2026-09-11
5236,1246,2021-07-29,2026-09-11
5243,2850,2015-01-05,2026-09-11
5244,1126,2022-01-19,2026-09-11
5245,2760,2015-05-25,2026-09-11
5251,2850,2015-01-05,2026-09-11
5255,953,2015-01-05,2018-11-21
5258,2363,2016-12-30,2026-09-11
5259,1107,2015-01-05,2019-11-18
5263,2850,2015-01-05,2026-09-11
5264,1471,2015-01-05,2021-01-06
5266,295,2015-01-05,2016-03-23
5269,2850,2015-01-05,2026-09-11
5272,2850,2015-01-05,2026-09-11
5274,2850,2015-01-05,2026-09-11
5276,2850,2015-01-05,2026-09-11
5278,2843,2015-01-05,2026-09-11
5281,1850,2016-03-30,2023-10-24
5283,1779,2019-05-24,2026-09-11
5284,2850,2015-01-05,2026-09-11
5285,2850,2015-01-05,2026-09-11
5287,2850,2015-01-05,2026-09-11
5288,2850,2015-01-05,2026-09-11
5289,2850,2015-01-05,2026-09-11
5291,2850,2015-01-05,2026-09-11
5292,682,2023-11-21,2026-09-11
5299,2101,2018-01-23,2026-09-11
5301,2839,2015-01-05,2026-09-11
5302,2850,2015-01-05,2026-09-11
5304,1438,2015-01-05,2020-11-19
5305,1440,2015-01-05,2020-11-23
5306,2850,2015-01-05,2026-09-11
5309,2845,2015-01-05,2026-09-11
5310,2845,2015-01-05,2026-09-11
5312,2850,2015-01-05,2026-09-11
5314,2837,2015-01-05,2026-09-11
5315,2850,2015-01-05,2026-09-11
5317,1144,2015-01-05,2019-09-17
5321,2850,2015-01-05,2026-09-11
5324,2850,2015-01-05,2026-09-11
5328,2850,2015-01-05,2026-09-11
5340,2850,2015-01-05,2026-09-11
5344,2850,2015-01-05,2026-09-11
5345,2837,2015-01-05,2026-09-11
5347,2850,2015-01-05,2026-09-11
5348,2843,2015-01-05,2026-09-11
5349,1422,2015-01-05,2020-10-28
5351,2843,2015-01-05,2026-09-11
5353,2833,2015-01-05,2026-09-11
5355,2850,2015-01-05,2026-09-11
5356,2845,2015-01-05,2026-09-11
5364,2850,2015-01-05,2026-09-11
5371,2825,2015-01-05,2026-08-21
5381,2837,2015-01-05,2026-09-11
5383,2281,2015-01-05,2024-05-22
5384,642,2015-01-05,2017-08-21
5386,2850,2015-01-05,2026-09-11
5388,2850,2015-01-05,2026-09-11
5392,2850,2015-01-05,2026-09-11
5395,366,2015-01-05,2016-07-06
5398,2842,2015-01-05,2026-09-11
5403,2841,2015-01-05,2026-09-11
5410,2850,2015-01-05,2026-09-11
5425,2850,2015-01-05,2026-09-11
5426,2850,2015-01-05,2026-09-11
5432,2850,2015-01-05,2026-09-11
5434,2850,2015-01-05,2026-09-11
5438,2850,2015-01-05,2026-09-11
5439,2850,2015-01-05,2026-09-11
5443,2850,2015-01-05,2026-09-11
5450,2850,2015-01-05,2026-09-11
5452,2850,2015-01-05,2026-09-11
5455,2850,2015-01-05,2026-09-11
5457,2850,2015-01-05,2026-09-11
5460,2836,2015-01-05,2026-09-11
5464,2850,2015-01-05,2026-09-11
5465,2843,2015-01-05,2026-09-11
5466,99,2015-01-05,2015-06-04
5468,2844,2015-01-05,2026-09-11
5469,2843,2015-01-05,2026-09-11
5471,2850,2015-01-05,2026-09-11
5474,2850,2015-01-05,2026-09-11
5475,2835,2015-01-05,2026-09-11
5478,2850,2015-01-05,2026-09-11
5480,1028,2015-01-05,2019-03-20
5481,2756,2015-01-05,2026-09-11
5483,2850,2015-01-05,2026-09-11
5484,2837,2015-01-05,2026-09-11
5487,2850,2015-01-05,2026-09-11
5488,2850,2015-01-05,2026-09-11
5489,2850,2015-01-05,2026-09-11
5490,2850,2015-01-05,2026-09-11
5491,725,2015-01-05,2017-12-18
5493,2843,2015-01-05,2026-09-11
5498,2850,2015-01-05,2026-09-11
5505,83,2015-01-05,2015-05-13
5506,100,2015-01-05,2015-11-25
5508,2850,2015-01-05,2026-09-11
5511,2831,2015-01-05,2026-09-11
5512,2850,2015-01-05,2026-09-11
5514,2850,2015-01-05,2026-09-11
5515,2839,2015-01-05,2026-09-11
5516,2850,2015-01-05,2026-09-11
5519,2850,2015-01-05,2026-09-11
5520,2843,2015-01-05,2026-09-11
5521,2850,2015-01-05,2026-09-11
5522,2850,2015-01-05,2026-09-11
5523,2850,2015-01-05,2026-09-11
5525,2841,2015-01-05,2026-09-11
5529,2836,2015-01-05,2026-09-11
5530,2850,2015-01-05,2026-09-11
5531,2850,2015-01-05,2026-09-11
5533,2850,2015-01-05,2026-09-11
5534,2850,2015-01-05,2026-09-11
5536,2843,2015-01-05,2026-09-11
5538,2850,2015-01-05,2026-09-11
5543,2526,2016-05-09,2026-09-11
5546,1539,2020-05-20,2026-09-11
5547,146,2026-02-03,2026-09-11
5548,607,2024-03-18,2026-09-11
5601,2850,2015-01-05,2026-09-11
5603,2850,2015-01-05,2026-09-11
5604,2850,2015-01-05,2026-09-11
5607,2850,2015-01-05,2026-09-11
5608,2844,2015-01-05,2026-09-11
5609,2850,2015-01-05,2026-09-11
5701,2845,2015-01-05,2026-09-11
5703,2850,2015-01-05,2026-09-11
5704,2850,2015-01-05,2026-09-11
5706,2850,2015-01-05,2026-09-11
5820,1914,2015-01-05,2022-10-31
5864,2058,2018-04-02,2026-09-11
5871,2850,2015-01-05,2026-09-11
5876,1921,2018-10-19,2026-09-11
5878,2850,2015-01-05,2026-09-11
5880,2850,2015-01-05,2026-09-11
5902,2850,2015-01-05,2026-09-11
5903,2850,2015-01-05,2026-09-11
5904,2843,2015-01-05,2026-09-11
5905,2850,2015-01-05,2026-09-11
5906,2834,2015-01-05,2026-09-11
5907,2850,2015-01-05,2026-09-11
6005,2850,2015-01-05,2026-09-11
6015,2850,2015-01-05,2026-09-11
6016,2850,2015-01-05,2026-09-11
6020,2850,2015-01-05,2026-09-11
6021,2850,2015-01-05,2026-09-11
6022,642,2015-01-05,2017-08-21
6023,2850,2015-01-05,2026-09-11
6024,2850,2015-01-05,2026-09-11
6026,2589,2016-01-27,2026-09-11
6028,115,2026-03-30,2026-09-11
6101,2850,2015-01-05,2026-09-11
6103,2835,2015-01-05,2026-09-11
6104,2850,2015-01-05,2026-09-11
6105,676,2015-01-05,2017-10-06
6107,703,2015-01-05,2017-11-16
6108,2850,2015-01-05,2026-09-11
6109,2836,2015-01-05,2026-09-11
6111,2850,2015-01-05,2026-09-11
6112,2850,2015-01-05,2026-09-11
6113,2850,2015-01-05,2026-09-11
6114,2850,2015-01-05,2026-09-11
6115,2850,2015-01-05,2026-09-11
6116,2850,2015-01-05,2026-09-11
6117,2850,2015-01-05,2026-09-11
6118,2850,2015-01-05,2026-09-11
6120,2843,2015-01-05,2026-09-11
6121,2840,2015-01-05,2026-09-11
6122,2850,2015-01-05,2026-09-11
6123,2850,2015-01-05,2026-09-11
6124,2850,2015-01-05,2026-09-11
6125,2850,2015-01-05,2026-09-11
6126,2850,2015-01-05,2026-09-11
6127,2850,2015-01-05,2026-09-11
6128,2850,2015-01-05,2026-09-11
6129,2843,2015-01-05,2026-09-02
6130,2850,2015-01-05,2026-09-11
6131,1168,2015-01-05,2020-11-24
6133,2850,2015-01-05,2026-09-11
6134,2843,2015-01-05,2026-09-11
6135,150,2015-01-05,2015-08-18
6136,2850,2015-01-05,2026-09-11
6138,2844,2015-01-05,2026-09-11
6139,2850,2015-01-05,2026-09-11
6140,2850,2015-01-05,2026-09-11
6141,2843,2015-01-05,2026-09-11
6142,2845,2015-01-05,2026-09-11
6143,2850,2015-01-05,2026-09-11
6144,2843,2015-01-05,2026-09-11
6145,908,2015-01-05,2018-09-17
